'7:17:13.812 PM 6/9/2022,HOME,PASS HOME / HOME,,,,,
'7:17:14.111 PM 6/9/2022,Scanner,PASS Connected / Connected,,,,,
'7:17:14.757 PM 6/9/2022,Remotes,PASS ID / Not Connected,,,,,
'7:17:14.837 PM 6/9/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'7:17:14.942 PM 6/9/2022,DAQ Modules,PASS 6 / 6,,,,,
'7:17:15.277 PM 6/9/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'7:17:16.299 PM 6/9/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.0 inHg,,,,,
'7:17:16.875 PM 6/9/2022,Level Range (%),FAIL 25 to 100 / 0,,,,,
'7:17:17.076 PM 6/9/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'9:10:09.760 PM 6/9/2022,HOME,PASS HOME / HOME,,,,,
'9:10:10.112 PM 6/9/2022,Scanner,PASS Connected / Connected,,,,,
'9:10:10.765 PM 6/9/2022,Remotes,PASS ID / Not Connected,,,,,
'9:10:10.844 PM 6/9/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'9:10:10.954 PM 6/9/2022,DAQ Modules,PASS 6 / 6,,,,,
'9:10:11.281 PM 6/9/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'9:10:12.497 PM 6/9/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.8 inHg,,,,,
'9:10:13.083 PM 6/9/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'9:10:13.294 PM 6/9/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'11:04:47.635 PM 6/9/2022,HOME,PASS HOME / HOME,,,,,
'11:04:47.924 PM 6/9/2022,Scanner,PASS Connected / Connected,,,,,
'11:04:48.563 PM 6/9/2022,Remotes,PASS ID / Not Connected,,,,,
'11:04:48.650 PM 6/9/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'11:04:48.747 PM 6/9/2022,DAQ Modules,PASS 6 / 6,,,,,
'11:04:49.080 PM 6/9/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'11:04:50.144 PM 6/9/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.8 inHg,,,,,
'11:04:50.702 PM 6/9/2022,Level Range (%),PASS 25 to 100 / 77,,,,,
'11:05:16.479 PM 6/9/2022,Vent,PASS PASS / -0.00019 / -0.00139,,,,,
'11:06:29.480 PM 6/9/2022,Pressure Build ,PASS PASS / 0.00598 / 0.09248,,,,,
'11:06:29.901 PM 6/9/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 21.9,,,,,
'11:06:32.882 PM 6/9/2022,Precool (C/min),PASS Minimum 6 / 17.1,,,,,
'11:06:55.306 PM 6/9/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'11:06:55.479 PM 6/9/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'6:18:00.465 PM 6/16/2022,HOME,PASS HOME / HOME,,,,,
'6:18:00.724 PM 6/16/2022,Scanner,PASS Connected / Connected,,,,,
'6:18:01.355 PM 6/16/2022,Remotes,PASS ID / Not Connected,,,,,
'6:18:01.437 PM 6/16/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'6:18:01.555 PM 6/16/2022,DAQ Modules,PASS 6 / 6,,,,,
'6:18:01.904 PM 6/16/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'6:18:02.896 PM 6/16/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 17.0 inHg,,,,,
'6:18:03.497 PM 6/16/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'6:18:03.698 PM 6/16/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'8:42:24.436 PM 6/16/2022,HOME,PASS HOME / HOME,,,,,
'8:42:24.723 PM 6/16/2022,Scanner,PASS Connected / Connected,,,,,
'8:42:25.359 PM 6/16/2022,Remotes,PASS ID / Not Connected,,,,,
'8:42:25.440 PM 6/16/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:42:25.555 PM 6/16/2022,DAQ Modules,PASS 6 / 6,,,,,
'8:42:25.910 PM 6/16/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'8:42:27.101 PM 6/16/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 22.3 inHg,,,,,
'8:42:27.705 PM 6/16/2022,Level Range (%),PASS 25 to 100 / 110,,,,,
'8:42:41.920 PM 6/16/2022,Vent,PASS PASS / 0.00001 / -0.00384,,,,,
'8:43:03.084 PM 6/16/2022,Pressure Build ,PASS PASS / 0.03363 / 0.26772,,,,,
'8:43:03.497 PM 6/16/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 21.8,,,,,
'8:43:07.103 PM 6/16/2022,Precool (C/min),PASS Minimum 6 / 22.3,,,,,
'8:43:26.709 PM 6/16/2022,Defrost (C/min),PASS Minimum 3 / 3.1,,,,,
'8:43:26.933 PM 6/16/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'12:45:52.258 PM 6/17/2022,HOME,PASS HOME / HOME,,,,,
'12:45:52.524 PM 6/17/2022,Scanner,PASS Connected / Connected,,,,,
'12:45:53.166 PM 6/17/2022,Remotes,PASS ID / Not Connected,,,,,
'12:45:53.245 PM 6/17/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'12:45:53.354 PM 6/17/2022,DAQ Modules,PASS 6 / 6,,,,,
'12:45:53.701 PM 6/17/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'12:45:54.879 PM 6/17/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.9 inHg,,,,,
'12:45:55.480 PM 6/17/2022,Level Range (%),PASS 25 to 100 / 88,,,,,
'12:46:09.679 PM 6/17/2022,Vent,PASS PASS / 0.00001 / -0.00152,,,,,
'12:46:34.094 PM 6/17/2022,Pressure Build ,PASS PASS / 0.00711 / 0.14370,,,,,
'12:46:34.497 PM 6/17/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.4,,,,,
'12:46:38.098 PM 6/17/2022,Precool (C/min),PASS Minimum 6 / 15.4,,,,,
'12:46:57.703 PM 6/17/2022,Defrost (C/min),PASS Minimum 3 / 3.1,,,,,
'12:46:57.902 PM 6/17/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'3:15:53.458 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:15:53.809 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:15:54.455 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:15:54.535 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:15:54.646 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:15:54.987 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:15:56.172 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.5 inHg,,,,,
'3:15:56.772 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:15:56.989 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:16:13.909 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:16:14.213 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:16:14.839 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:16:14.918 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:16:15.054 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:16:15.395 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:16:16.180 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.7 inHg,,,,,
'3:16:16.779 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:16:16.978 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:38:54.252 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:38:54.603 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:38:55.332 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:38:55.419 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:38:55.422 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'3:42:11.709 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:42:12.010 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:42:12.669 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:42:12.745 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:42:12.848 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:42:13.194 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:42:14.180 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 17.7 inHg,,,,,
'3:42:14.782 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:42:14.994 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:44:45.404 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:44:45.819 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:44:46.508 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:44:46.581 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:44:46.649 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:44:47.001 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:44:47.975 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.5 inHg,,,,,
'3:44:48.586 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:44:48.799 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:47:14.147 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:47:14.404 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:47:15.173 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:47:15.246 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:47:15.443 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:47:15.769 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:47:16.772 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 19.0 inHg,,,,,
'3:47:17.368 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:47:17.581 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:49:04.690 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'3:49:04.999 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'3:49:05.634 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'3:49:05.719 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:49:05.844 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:49:06.167 PM 7/20/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:49:07.166 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.5 inHg,,,,,
'3:49:07.801 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:49:07.968 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'5:59:02.344 PM 7/20/2022,HOME,PASS HOME / HOME,,,,,
'5:59:02.755 PM 7/20/2022,Scanner,PASS Connected / Connected,,,,,
'5:59:03.383 PM 7/20/2022,Remotes,PASS ID / Not Connected,,,,,
'5:59:03.459 PM 7/20/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:59:03.584 PM 7/20/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:59:03.917 PM 7/20/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:59:06.740 PM 7/20/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 16.3 inHg,,,,,
'5:59:07.337 PM 7/20/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'5:59:07.520 PM 7/20/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'7:46:46.355 PM 7/28/2022,HOME,PASS HOME / HOME,,,,,
'7:46:46.742 PM 7/28/2022,Scanner,PASS Connected / Connected,,,,,
'7:46:47.405 PM 7/28/2022,Remotes,PASS ID / Not Connected,,,,,
'7:46:47.484 PM 7/28/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'7:46:47.588 PM 7/28/2022,DAQ Modules,PASS 6 / 6,,,,,
'7:46:47.939 PM 7/28/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'7:46:48.143 PM 7/28/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'8:18:26.339 PM 7/28/2022,HOME,PASS HOME / HOME,,,,,
'8:18:26.754 PM 7/28/2022,Scanner,PASS Connected / Connected,,,,,
'8:18:27.395 PM 7/28/2022,Remotes,PASS ID / Not Connected,,,,,
'8:18:27.478 PM 7/28/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'8:18:27.587 PM 7/28/2022,DAQ Modules,PASS 6 / 6,,,,,
'8:18:27.940 PM 7/28/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'8:18:29.116 PM 7/28/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 22.5 inHg,,,,,
'8:18:29.715 PM 7/28/2022,Level Range (%),FAIL 25 to 100 / 0,,,,,
'8:18:29.916 PM 7/28/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'7:43:57.432 PM 8/3/2022,HOME,PASS HOME / HOME,,,,,
'7:43:57.739 PM 8/3/2022,Scanner,PASS Connected / Connected,,,,,
'7:43:58.395 PM 8/3/2022,Remotes,PASS ID / Not Connected,,,,,
'7:43:58.470 PM 8/3/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'7:43:58.578 PM 8/3/2022,DAQ Modules,PASS 6 / 6,,,,,
'7:43:58.933 PM 8/3/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'7:43:59.924 PM 8/3/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 20.8 inHg,,,,,
'7:44:00.522 PM 8/3/2022,Level Range (%),FAIL 25 to 100 / 0,,,,,
'7:44:00.707 PM 8/3/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'10:36:51.243 AM 8/4/2022,HOME,PASS HOME / HOME,,,,,
'10:36:51.550 AM 8/4/2022,Scanner,PASS Connected / Connected,,,,,
'10:36:52.189 AM 8/4/2022,Remotes,PASS ID / Not Connected,,,,,
'10:36:52.269 AM 8/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'10:36:52.383 AM 8/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'10:36:52.738 AM 8/4/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'10:36:53.730 AM 8/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 18.1 inHg,,,,,
'10:36:54.340 AM 8/4/2022,Level Range (%),PASS 25 to 100 / 93,,,,,
'10:37:10.142 AM 8/4/2022,Vent,PASS PASS / -0.00005 / -0.00041,,,,,
'10:37:20.729 AM 8/4/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'10:37:38.355 AM 8/4/2022,HOME,PASS HOME / HOME,,,,,
'10:37:38.729 AM 8/4/2022,Scanner,PASS Connected / Connected,,,,,
'10:37:39.373 AM 8/4/2022,Remotes,PASS ID / Not Connected,,,,,
'10:37:39.465 AM 8/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'10:37:39.579 AM 8/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'10:37:39.934 AM 8/4/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'10:37:40.910 AM 8/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 22.0 inHg,,,,,
'10:37:41.522 AM 8/4/2022,Level Range (%),PASS 25 to 100 / 93,,,,,
'10:38:01.909 AM 8/4/2022,Vent,PASS PASS / 0.00011 / -0.00058,,,,,
'10:38:56.131 AM 8/4/2022,Pressure Build ,PASS PASS / 0.00332 / 0.08878,,,,,
'10:38:56.523 AM 8/4/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 21.8,,,,,
'10:38:59.512 AM 8/4/2022,Precool (C/min),PASS Minimum 6 / 18.3,,,,,
'10:39:19.910 AM 8/4/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
'10:39:20.108 AM 8/4/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'3:29:01.238 PM 8/4/2022,HOME,PASS HOME / HOME,,,,,
'3:29:01.544 PM 8/4/2022,Scanner,PASS Connected / Connected,,,,,
'3:29:02.203 PM 8/4/2022,Remotes,PASS ID / Not Connected,,,,,
'3:29:02.280 PM 8/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:29:02.387 PM 8/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:29:02.733 PM 8/4/2022,Cryo / Suction Pedals,FAIL Valid / Valid / Invalid / Invalid,,,,,
'3:29:03.766 PM 8/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 16.0 inHg,,,,,
'3:29:04.331 PM 8/4/2022,Level Range (%),PASS 25 to 100 / 54,,,,,
'3:29:36.112 PM 8/4/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'6:04:11.247 PM 8/4/2022,HOME,PASS HOME / HOME,,,,,
'6:04:11.542 PM 8/4/2022,Scanner,PASS Connected / Connected,,,,,
'6:04:12.208 PM 8/4/2022,Remotes,PASS ID / Not Connected,,,,,
'6:04:12.211 PM 8/4/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,,,,
'4:24:15.037 PM 10/4/2022,HOME,PASS HOME / HOME,,,,,
'4:24:15.447 PM 10/4/2022,Scanner,PASS Connected / Connected,,,,,
'4:24:16.095 PM 10/4/2022,Remotes,PASS ID / Not Connected,,,,,
'4:24:16.176 PM 10/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'4:24:16.273 PM 10/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'4:24:16.607 PM 10/4/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'4:24:17.817 PM 10/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.8 inHg,,,,,
'4:24:18.431 PM 10/4/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'4:24:18.607 PM 10/4/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'5:12:22.735 PM 10/4/2022,HOME,PASS HOME / HOME,,,,,
'5:12:23.053 PM 10/4/2022,Scanner,PASS Connected / Connected,,,,,
'5:12:23.614 PM 10/4/2022,Remotes,PASS ID / Not Connected,,,,,
'5:12:23.685 PM 10/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:12:23.880 PM 10/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:12:24.208 PM 10/4/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:12:25.208 PM 10/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.7 inHg,,,,,
'5:12:25.811 PM 10/4/2022,Level Range (%),PASS 25 to 100 / 108,,,,,
'5:12:40.231 PM 10/4/2022,Vent,PASS PASS / 0.00000 / -0.00341,,,,,
'5:13:11.433 PM 10/4/2022,Pressure Build ,PASS PASS / 0.02272 / 0.20678,,,,,
'5:13:11.831 PM 10/4/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 23.8,,,,,
'5:13:16.409 PM 10/4/2022,Precool (C/min),PASS Minimum 6 / 18.6,,,,,
'5:13:25.629 PM 10/4/2022,Defrost (C/min),PASS Minimum 3 / 13.9,,,,,
'5:13:25.811 PM 10/4/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'5:33:46.837 PM 10/4/2022,HOME,PASS HOME / HOME,,,,,
'5:33:47.249 PM 10/4/2022,Scanner,PASS Connected / Connected,,,,,
'5:33:47.890 PM 10/4/2022,Remotes,PASS ID / Not Connected,,,,,
'5:33:47.969 PM 10/4/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:33:48.072 PM 10/4/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:33:48.430 PM 10/4/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:33:49.605 PM 10/4/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.3 inHg,,,,,
'5:33:50.207 PM 10/4/2022,Level Range (%),PASS 25 to 100 / 100,,,,,
'5:34:04.627 PM 10/4/2022,Vent,PASS PASS / 0.00001 / -0.00263,,,,,
'5:34:26.807 PM 10/4/2022,Pressure Build ,PASS PASS / 0.01869 / 0.22086,,,,,
'5:34:27.229 PM 10/4/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 23.8,,,,,
'5:34:27.606 PM 10/4/2022,Precool (C/min),PASS Minimum 6 / N/A (Temp -64.5 C),,,,,
'5:34:28.006 PM 10/4/2022,Defrost (C/min),PASS Minimum 3 / N/A (Temp -64.3 C),,,,,
'5:34:28.231 PM 10/4/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'5:34:46.739 PM 10/4/2022,HOME,PASS HOME / HOME,,,,,
'5:34:47.052 PM 10/4/2022,Scanner,PASS Connected / Connected,,,,,
'5:34:47.763 PM 10/4/2022,DAQ System,PASS Serial Number / 2'5:34:47.'5:34:48.213 PM 10/4/2022,Cryo / Suction '5:34:49.223 PM 10/4/2022,Suction (inHg),PA'5:34:49.614 PM 10/4/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT
'3:01:24.439 PM 10/11/2022,HOME,PASS HOME / HOME,,,,,
'3:01:24.854 PM 10/11/2022,Scanner,PASS Connected / Connected,,,,,
'3:01:25.486 PM 10/11/2022,Remotes,PASS ID / Not Connected,,,,,
'3:01:25.567 PM 10/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:01:25.688 PM 10/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:01:26.037 PM 10/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'3:01:27.214 PM 10/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.0 inHg,,,,,
'3:01:27.829 PM 10/11/2022,Level Range (%),FAIL 25 to 100 / -0,,,,,
'3:01:28.014 PM 10/11/2022,BIT Result (Overall),FAIL All Test Pass / FAIL - EMPTY,,,,,
'3:23:29.530 PM 10/11/2022,HOME,PASS HOME / HOME,,,,,
'3:23:29.828 PM 10/11/2022,Scanner,PASS Connected / Connected,,,,,
'3:23:30.567 PM 10/11/2022,DAQ System,PASS Serial Number / 2'3:23:30.'3:23:31.003 PM 10/11/2022,Cryo / Suction '3:23:31.620 PM 10/11/2022,BIT Result (Overall),FAIL All Test Pass / FAIL -  ABORT,,
'3:56:55.343 PM 10/11/2022,HOME,PASS HOME / HOME,,,,,
'3:56:55.645 PM 10/11/2022,Scanner,PASS Connected / Connected,,,,,
'3:56:56.277 PM 10/11/2022,Remotes,PASS ID / Not Connected,,,,,
'3:56:56.360 PM 10/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'3:56:56.483 PM 10/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'3:56:56.807 PM 10/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'3:56:58.033 PM 10/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.3 inHg,,,,,
'3:56:58.628 PM 10/11/2022,Level Range (%),PASS 25 to 100 / 110,,,,,
'3:57:12.608 PM 10/11/2022,Vent,PASS PASS / 0.00000 / -0.00335,,,,,
'3:57:43.409 PM 10/11/2022,Pressure Build ,PASS PASS / 0.01887 / 0.22613,,,,,
'3:57:43.809 PM 10/11/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.6,,,,,
'3:57:47.036 PM 10/11/2022,Precool (C/min),PASS Minimum 6 / 17.2,,,,,
'3:58:09.008 PM 10/11/2022,Defrost (C/min),PASS Minimum 3 / 3.1,,,,,
'3:58:09.208 PM 10/11/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'4:34:00.083 PM 10/11/2022,HOME,PASS HOME / HOME,,,,,
'4:34:00.440 PM 10/11/2022,Scanner,PASS Connected / Connected,,,,,
'4:34:01.055 PM 10/11/2022,Remotes,PASS ID / Not Connected,,,,,
'4:34:01.137 PM 10/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'4:34:01.275 PM 10/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'4:34:01.605 PM 10/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'4:34:02.621 PM 10/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 22.4 inHg,,,,,
'4:34:03.206 PM 10/11/2022,Level Range (%),PASS 25 to 100 / 106,,,,,
'4:34:17.406 PM 10/11/2022,Vent,PASS PASS / 0.00004 / -0.00167,,,,,
'4:34:38.615 PM 10/11/2022,Pressure Build ,PASS PASS / 0.01562 / 0.28892,,,,,
'4:34:39.021 PM 10/11/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.8,,,,,
'4:34:46.021 PM 10/11/2022,Precool (C/min),PASS Minimum 6 / 19.0,,,,,
'4:34:46.420 PM 10/11/2022,Defrost (C/min),PASS Minimum 3 / N/A (Temp -18.0 C),,,,,
'4:34:46.621 PM 10/11/2022,BIT Result (Overall),PASS All Test Pass / PASS - COMPLETE,,,,,
'5:36:00.339 PM 10/11/2022,HOME,PASS HOME / HOME,,,,,
'5:36:00.632 PM 10/11/2022,Scanner,PASS Connected / Connected,,,,,
'5:36:01.291 PM 10/11/2022,Remotes,PASS ID / Not Connected,,,,,
'5:36:01.371 PM 10/11/2022,DAQ System,PASS Serial Number / 26404559,,,,,
'5:36:01.474 PM 10/11/2022,DAQ Modules,PASS 6 / 6,,,,,
'5:36:01.833 PM 10/11/2022,Cryo / Suction Pedals,PASS Valid / Valid / Valid / Valid,,,,,
'5:36:03.025 PM 10/11/2022,Suction (inHg),PASS 15 inHg to 35 inHg / 21.8 inHg,,,,,
'5:36:03.607 PM 10/11/2022,Level Range (%),PASS 25 to 100 / 104,,,,,
'5:36:18.032 PM 10/11/2022,Vent,PASS PASS / 0.00001 / -0.00495,,,,,
'5:37:11.232 PM 10/11/2022,Pressure Build ,PASS PASS / 0.00977 / 0.19819,,,,,
'5:37:11.607 PM 10/11/2022,Pressure Sensor (PSI),PASS 22 +/- 13 / 22.1,,,,,
'5:37:15.607 PM 10/11/2022,Precool (C/min),PASS Minimum 6 / 15.6,,,,,
'5:37:35.630 PM 10/11/2022,Defrost (C/min),PASS Minimum 3 / 3.0,,,,,
